194,10,14,14,1,71,73,144,0.0071,0.4931,10.29,0.4865,0.4865,12.44,0.0066,0.0066,-2.15
195,10,15,16,1,116,105,221,0.0056,0.5249,13.81,0.4831,0.4831,12.17,0.0418,0.0418,1.64
196,10,16,17,1,100,110,210,0.0077,0.4762,12.35,0.4841,0.4841,13.21,-0.0079,-0.0079,-0.86
197,10,17,16,2*,90,121,211,0.0075,0.4265,13.19,0.4916,0.4916,13.75,-0.0651,-0.0651,-0.56
198,10,18,15,1,97,108,205,0.006,0.4732,13.67,0.4868,0.4868,13.33,-0.0136,-0.0136,0.34
199,10,19,16,2*,103,112,215,0.0069,0.4791,13.44,0.4784,0.4784,13.2,0.0007,0.0007,0.24
200,10,20,14,1,96,76,172,0.0057,0.5581,12.29,0.4895,0.4895,13.37,0.0686,0.0686,-1.08
201,11,1,17,1,97,98,195,0.0059,0.4974,11.47,0.4808,0.4808,13.17,0.0166,0.0166,-1.7
202,11,2,15,1,89,84,173,0.0073,0.5145,11.53,0.4959,0.4959,12.62,0.0186,0.0186,-1.09
203,11,3,14,1,54,82,136,0.0064,0.3971,9.71,0.477,0.477,11.49,-0.0799,-0.0799,-1.78
204,11,4,14,0,75,90,165,0.0064,0.4545,11.79,0.4845,0.4845,12.94,-0.03,-0.03,-1.15
205,11,5,17,2,91,103,194,0.0047,0.4691,11.41,0.4725,0.4725,13.07,-0.0034,-0.0034,-1.66
206,11,6,16,1,107,110,217,0.0063,0.4931,13.56,0.475,0.475,13.81,0.0181,0.0181,-0.25
207,11,7,16,1,103,145,248,0.0063,0.4153,15.5,0.475,0.475,14.38,-0.0597,-0.0597,1.12
208,11,8,15,0,75,65,140,0.006,0.5357,9.33,0.4819,0.4819,11.81,0.0538,0.0538,-2.48
209,11,9,16,1,81,87,168,0.005,0.4821,10.5,0.4716,0.4716,11.4,0.0105,0.0105,-0.9
210,11,10,15,0,57,78,135,0.006,0.4222,9,0.5036,0.5036,11.3,-0.0814,-0.0814,-2.3
211,11,11,15,0,97,87,184,0.0047,0.5272,12.27,0.4908,0.4908,11.87,0.0364,0.0364,0.4
212,11,12,16,1,100,91,191,0.0063,0.5236,11.94,0.5113,0.5113,12.06,0.0123,0.0123,-0.12
213,11,13,15,0,88,103,191,0.0067,0.4607,12.73,0.4889,0.4889,12.65,-0.0282,-0.0282,0.08
214,11,14,13,1,79,98,177,0.0054,0.4463,13.62,0.4865,0.4865,12.44,-0.0402,-0.0402,1.18
215,11,15,15,0,106,105,211,0.006,0.5024,14.07,0.4831,0.4831,12.17,0.0193,0.0193,1.9
216,11,16,15,0,78,97,175,0.004,0.4457,11.67,0.4841,0.4841,13.21,-0.0384,-0.0384,-1.54
217,11,17,17,1,120,103,223,0.0053,0.5381,13.12,0.4916,0.4916,13.75,0.0465,0.0465,-0.63
218,11,18,15,0,77,110,187,0.006,0.4118,12.47,0.4868,0.4868,13.33,-0.075,-0.075,-0.86
219,11,19,19,0,129,132,261,0.0063,0.4943,13.74,0.4784,0.4784,13.2,0.0159,0.0159,0.54
